,Status
77291,1
8961,1
85294,0
34216,0
66812,1
47493,0
38929,0
19327,0
251,0
75982,1
98996,0
55271,0
51964,0
7570,1
53580,0
49860,0
49296,0
134058,0
35185,1
5927,0
60714,0
98630,1
53576,1
62250,0
58621,0
6379,0
102034,0
13411,0
55370,0
95700,0
111090,0
68997,1
81511,1
72484,0
7581,1
3867,1
57997,0
121329,0
13007,0
74535,0
115173,0
23366,0
58493,0
89538,0
44491,1
106905,0
89162,0
104597,0
118389,0
58455,0
103582,0
56293,0
56216,0
100910,0
61699,0
40248,0
69390,0
97533,0
115914,0
71503,0
18766,0
1889,0
76295,0
19421,0
86001,0
134189,0
98711,0
23713,0
18284,0
87494,0
3863,0
75231,1
85286,1
10083,1
15998,0
126363,0
103367,0
130856,0
107709,0
36673,0
75638,0
46639,0
19279,0
28775,0
87894,0
3765,0
82086,0
89592,0
116358,0
135843,1
125052,0
52374,0
24087,0
50156,0
101523,0
126180,0
98661,0
58254,0
113923,0
19395,0
93673,0
102625,0
109650,1
45343,0
106126,1
133843,0
63020,1
104807,0
99541,0
4044,0
89607,1
99999,0
1727,0
131297,1
95366,0
54338,0
85585,0
7173,0
46868,1
104340,0
11312,0
105522,0
114609,1
131554,0
63504,0
39233,0
36369,1
97184,0
71463,1
48271,0
117877,0
89560,0
111486,0
3297,0
41046,0
14241,0
33592,0
37568,1
54932,0
93178,0
96886,0
115997,0
42475,0
26114,0
101905,0
70685,0
76655,1
30068,0
58953,1
66894,0
128325,0
80707,0
82556,0
104630,0
28643,0
108650,1
30422,0
62735,0
61496,0
29851,0
106835,0
38694,0
25288,0
33206,0
71802,1
84207,0
103635,1
100605,0
54882,0
118510,0
13546,0
37009,0
69018,0
40881,1
105804,1
104406,0
30136,0
10831,0
53864,1
55346,0
2916,0
67320,0
19942,0
47696,0
85596,0
92854,0
121494,1
81162,1
76545,1
111353,0
70045,0
62769,1
135805,0
59490,0
26602,1
46714,0
128579,0
40594,0
32585,0
97602,0
84019,0
106432,0
42871,1
38963,0
43857,0
94953,1
104822,0
130218,0
71049,0
30955,0
113144,0
63381,0
63048,1
19723,0
131483,0
105337,0
96084,1
31491,0
100975,1
120826,0
114278,0
6383,1
46535,1
133776,1
127453,0
113258,0
105045,1
112037,1
79935,1
117583,0
80553,0
109823,1
50019,0
1590,0
67236,0
67412,0
101808,0
5231,0
41649,0
73449,1
59374,1
83479,1
121337,0
34543,0
39811,0
15859,0
105720,0
40635,0
56212,0
37311,0
78430,0
128466,0
96879,1
108609,1
102923,0
33807,1
19120,0
6941,0
58468,0
102432,1
20964,0
112641,0
114950,0
11756,1
117807,0
43916,0
122499,0
21525,1
33157,1
38128,1
7330,0
73877,0
115253,0
93256,0
26143,1
75015,0
12132,1
130205,1
105202,0
122600,0
135699,0
3154,0
110615,0
132193,0
2983,0
66587,1
10946,0
92728,0
127474,1
96003,0
25726,0
81123,1
49147,0
13061,0
55678,1
54948,0
135586,0
78729,0
11400,0
128263,0
19607,0
7606,1
91642,1
1940,0
87410,1
5571,0
14076,0
23294,1
92190,1
28457,1
5734,1
67353,1
86908,0
56709,1
60300,0
78452,0
82064,0
58371,1
32028,1
76402,1
16848,1
107570,0
50128,0
98041,1
50417,0
41501,0
68961,0
77936,0
93897,1
123266,1
86577,1
81810,0
94358,0
45195,0
10787,0
103227,0
3651,1
109980,0
6001,0
12841,0
29582,0
5325,1
133169,0
57825,0
106465,0
32828,0
75559,0
87573,0
83640,0
24433,0
48446,0
76228,1
66511,0
104071,0
126568,0
86917,0
114823,0
106955,0
15711,0
126906,0
46584,1
107420,0
88011,0
124828,0
6064,0
22944,1
20712,1
1678,0
128725,0
23516,0
33240,0
121248,0
31993,1
41425,0
72511,0
71604,0
93893,0
64387,0
86434,0
107698,0
65216,0
125707,0
53334,0
8054,0
14917,1
121769,0
100107,0
131762,0
64219,0
128292,1
119239,1
23380,0
45662,0
40113,0
129456,0
125500,1
37169,0
78306,1
53993,0
82807,0
113215,1
44736,0
63567,0
1038,0
92978,0
49960,0
43450,0
117687,0
24293,0
13729,0
85630,0
17081,1
81649,0
64778,1
117855,0
7659,0
16093,0
12441,0
15532,0
53541,0
72338,0
130275,0
4294,0
39734,0
100515,1
46100,0
114252,1
4826,0
17837,0
118820,1
39383,0
123177,0
42421,0
125151,0
94694,0
32609,1
74618,0
71205,0
121664,0
26010,0
63108,1
45751,0
116553,0
23562,0
95474,0
57338,0
104772,0
14710,0
45322,0
71483,0
128607,0
118332,0
84016,0
31926,0
67195,1
16728,0
54125,0
122579,0
66825,0
89512,0
91919,1
39245,1
32,0
104600,1
60352,0
42990,0
79484,0
90630,0
84885,0
118719,1
42013,0
94168,0
69623,1
114155,0
83379,1
91845,1
116106,0
57651,0
15423,0
76956,1
107322,1
33509,1
45711,0
132274,0
49046,0
108677,1
57523,1
104076,0
91388,0
38991,0
50328,1
61778,0
121742,0
16034,0
14763,0
73814,0
62100,0
30770,0
7342,0
111159,1
33698,1
23679,0
94613,0
109639,0
9791,1
1367,0
22498,0
71068,0
65278,1
12749,0
110948,0
107633,1
22108,0
83293,0
33223,1
89172,0
81873,1
20312,0
4330,0
93175,0
80259,0
26996,1
2793,1
125575,1
121672,0
69940,1
124904,0
129471,0
81555,0
86605,0
86841,0
91307,0
71233,0
108394,0
59345,0
119650,0
78320,1
78138,0
11940,0
23151,0
55866,0
56418,1
68000,0
30184,0
111479,1
125054,1
59480,1
72996,1
35180,0
80979,0
40048,0
46353,0
28752,1
109624,0
64776,1
4233,0
101222,0
4769,0
102954,0
128007,0
108755,0
125406,0
47152,0
27125,0
19172,0
128477,0
54378,0
49611,0
52071,0
100487,0
92355,0
92697,1
86087,1
32767,0
15429,0
53497,0
24361,0
78835,0
98189,1
36286,0
13375,0
89225,0
31130,0
134637,1
102576,0
132482,0
123150,0
79043,0
132714,0
129102,0
54166,0
43508,1
75488,1
92146,0
22656,1
111247,1
133031,0
95976,0
77715,0
133954,0
77898,1
91475,0
27722,0
45898,1
85518,1
17731,0
90078,0
5421,0
78140,0
71781,0
131641,0
21160,0
89171,0
32457,0
105773,0
59242,0
99859,0
20576,0
45433,0
67246,0
131953,0
111903,0
14513,0
68254,0
94289,1
126807,0
104567,0
10637,1
67465,0
127365,1
74748,0
22468,1
107579,0
107004,0
44364,0
40384,0
71298,0
95246,0
66666,0
12570,0
52222,1
37172,0
102332,0
118244,0
49432,0
75065,0
79713,0
113412,1
33874,1
85626,1
59761,1
24484,1
82177,0
12958,0
45085,0
87671,1
91790,0
92768,0
125185,0
58457,1
48428,0
125242,1
63986,0
118011,0
14253,0
46981,1
1140,0
33323,0
54920,1
98458,0
77176,0
117104,0
133177,1
79007,0
127105,0
86657,0
42881,0
55905,1
88331,0
4528,0
68161,1
20345,0
7966,1
28728,0
112268,1
63765,0
53325,1
101091,0
37558,1
128966,1
85649,1
96358,0
116456,0
45123,0
70522,0
64087,0
66570,0
79978,0
14911,0
36367,0
109199,1
116994,0
261,0
103116,1
72760,0
94214,0
109303,0
113041,1
101496,0
109740,0
60151,0
12480,0
115001,1
58538,0
69818,0
98218,0
17067,0
39629,0
81278,0
116515,0
21558,1
65815,0
11812,1
131388,0
46077,0
78220,0
59808,0
112104,1
67910,0
121919,0
27318,1
130492,1
46467,0
20238,0
87026,1
127469,0
129040,1
98435,0
122598,0
33610,0
31350,0
75215,0
18138,0
105343,0
89040,0
63597,0
88944,0
56180,0
118747,0
105989,1
54990,0
108234,0
60540,0
29805,1
34759,1
122200,0
134145,0
95389,0
27596,1
10152,0
14661,0
17686,0
106588,0
60929,0
58173,0
125937,0
7256,0
58662,0
62027,0
13972,0
28888,0
135949,0
55017,0
61789,1
105347,1
55498,0
46948,0
120407,0
44453,0
94868,0
113888,0
125715,1
82397,0
1497,0
3813,0
17914,0
130134,0
132349,1
97578,0
93194,0
62810,1
61573,0
116796,0
108327,0
81989,0
81082,0
81826,0
52908,0
100016,0
66212,0
16300,0
60915,1
68012,0
42516,0
109065,1
98314,1
107454,1
31492,0
8423,1
129895,0
103773,0
41719,0
52868,0
113408,1
48755,0
32686,0
5788,1
30583,0
54968,0
109878,0
126665,0
75476,0
51823,1
96351,0
24682,0
849,0
73592,0
122559,1
35024,1
6841,0
101313,1
39763,0
3195,0
3124,0
13552,0
94375,0
113890,0
64195,0
19386,0
12409,0
67371,0
102006,0
764,0
86738,0
130891,0
2242,0
84061,1
9374,1
37888,0
64070,0
41032,0
50408,0
43264,1
3562,0
49921,0
67849,0
13748,1
25797,0
95818,0
82821,0
18897,0
45083,0
124588,0
15312,0
11152,0
74141,0
128920,0
8148,0
94427,0
18451,0
4762,0
119333,0
51102,0
52925,0
15677,1
67095,0
66495,0
118587,1
94980,0
96174,1
88394,0
29436,0
82952,0
128820,0
84953,0
89732,1
68644,0
106070,1
78463,0
12254,1
104590,0
118123,0
26891,0
11392,0
64864,0
111121,0
57408,0
45839,0
93998,0
8571,0
132766,0
76983,0
78308,0
13581,0
6145,0
32949,0
37516,0
4873,0
5369,0
19137,0
72464,0
84352,1
71189,1
25325,0
27288,0
9232,0
45720,0
15147,1
127928,0
34367,0
104729,0
112712,0
1426,0
52989,0
41448,1
22891,0
95015,0
64531,0
78400,0
1464,0
135995,1
38123,0
101330,0
29329,0
133692,0
54077,1
115525,0
66458,1
115821,0
95218,0
48489,0
26242,0
123679,1
75211,0
75689,1
87909,1
107649,1
101355,0
119298,0
44446,0
7023,0
109021,0
31930,1
33382,0
54027,0
58875,0
3510,0
126183,0
14879,0
15183,0
130089,0
42480,1
64101,1
133246,0
128771,1
29074,0
29274,0
61689,1
95587,0
87304,1
15074,0
41167,1
30775,0
94556,0
121501,0
8622,1
19588,0
13354,0
83141,0
1098,0
32480,0
13067,1
83262,0
108854,0
51406,0
32016,1
70211,0
78534,0
32140,0
55085,0
38819,1
126851,1
101080,0
61662,0
48078,0
14014,1
49141,0
29201,1
65816,1
94233,0
26197,0
32997,1
99785,0
12369,0
133649,1
42352,0
24482,0
27908,0
46047,0
99073,0
96523,0
93631,1
86606,0
125716,0
88787,0
24298,0
98968,0
71955,0
22832,0
102830,1
132669,0
23336,1
110009,0
107642,1
28770,0
54702,0
65613,0
48188,0
61075,1
106933,0
61326,0
56294,0
18769,0
63581,1
123427,0
47942,0
24249,1
10184,0
87036,0
109702,0
121275,0
132591,0
87878,0
29261,0
74587,0
22411,0
50342,0
116695,0
42208,0
111039,0
78376,0
73610,0
58417,0
28832,0
35179,0
7133,0
83884,0
44600,0
18745,1
4884,0
132363,0
39392,0
133866,0
53193,0
37979,1
15606,0
91290,1
116204,0
32672,0
77126,1
81857,0
90519,0
22686,1
82786,0
132608,0
21171,0
44510,0
93010,0
49310,0
102064,0
23230,0
132322,0
48802,1
88718,0
134429,0
23578,1
68863,0
116621,0
103194,0
5896,0
32374,0
54332,0
70933,0
35595,0
62557,0
51892,0
45182,0
103813,0
116834,0
77650,0
24562,1
50959,0
95803,0
124851,0
39066,0
17132,1
112203,0
53421,0
135427,1
117839,0
60412,0
18548,1
21681,0
3859,1
129595,0
14606,0
103051,0
71665,0
1386,0
22041,0
31804,0
119515,0
81683,0
5085,0
134236,1
73615,0
130761,1
89370,0
56349,0
129484,1
106159,1
116201,0
79692,1
24972,1
102155,0
94779,0
22842,0
123064,0
130921,0
130312,0
103282,0
135258,0
135034,0
90817,0
50687,1
82518,0
126111,0
72526,0
77203,0
86420,1
19994,0
59578,1
93933,1
126820,0
103091,1
123239,0
51200,0
113454,0
99518,0
108966,0
21044,0
11782,1
40099,0
71194,1
77728,0
41355,0
78169,0
120367,1
135716,0
64992,0
96407,0
26231,1
8618,0
19568,1
107232,0
7218,0
105625,0
40293,0
25986,0
21108,0
18011,0
59920,0
23509,0
104830,0
12119,0
9846,1
127586,0
49159,0
26167,1
4179,0
50862,0
129363,0
2995,1
12566,0
102461,0
33976,0
110386,0
53536,1
59293,0
121511,0
60133,1
49256,0
23496,0
63632,1
104423,0
7147,0
83837,0
34582,0
96514,0
7474,0
123081,1
22732,1
29015,0
45151,0
20804,0
25376,0
57397,0
56532,0
8458,0
69738,1
130467,0
46512,1
75647,0
103296,1
97044,1
134911,0
40752,1
103966,1
108510,0
19786,0
5063,1
48539,0
135024,0
75817,0
127678,0
133646,0
126017,0
53893,0
52580,1
135013,0
76496,0
18699,0
86032,0
128956,1
11393,0
80657,0
41957,0
102622,0
52354,0
123996,1
14863,1
91702,1
19353,1
97744,1
51713,0
70706,0
85213,0
11966,0
82651,1
94316,0
124813,0
13905,0
31321,0
208,0
117817,0
48407,0
126653,1
111478,0
127960,0
58354,0
126316,0
50473,0
48366,0
77820,0
100241,1
132557,0
76641,0
59681,0
131787,0
80187,0
66276,0
109483,0
56765,0
48480,1
49858,0
29812,0
73264,0
62210,1
10810,0
17777,0
44249,1
28531,1
66044,0
57754,0
63877,1
115006,0
55500,0
78850,0
76577,0
56229,0
90907,0
12955,0
12487,1
64354,0
99271,1
107763,0
4542,0
122724,1
114975,0
92327,1
134206,1
3989,0
18716,0
120841,0
106610,0
50651,0
1911,1
113211,0
12593,0
77793,0
111510,0
29117,0
122045,0
8824,0
8927,0
74961,0
10877,0
103020,0
135393,0
12308,0
97362,0
100939,1
31606,0
119190,0
89243,1
1048,0
92030,0
93917,1
28874,0
79469,0
19220,0
90761,0
116215,0
104372,0
112955,1
133400,1
70302,1
102613,0
33508,1
51088,0
10560,1
25533,0
58710,1
110434,1
29263,1
68188,1
125190,0
37645,0
91867,0
66263,0
130964,0
21100,0
80343,0
69189,0
67338,0
99807,0
111000,0
77890,0
35105,1
51220,0
47927,0
21600,0
74558,0
61610,0
74207,0
66322,0
118309,1
51794,1
70930,0
26758,1
48845,0
59083,0
30073,0
80735,0
32255,1
3110,0
68182,0
61640,0
62616,0
24878,0
54621,1
82882,0
51096,1
113481,0
12775,1
59693,0
97821,0
19714,0
13992,0
3252,0
77968,1
85242,0
133625,0
114363,0
68818,0
48297,0
8881,0
112283,0
67736,0
128482,0
107224,1
120973,1
70365,0
4883,0
9784,0
72841,1
45019,0
31446,0
106624,0
44627,1
110643,0
51633,0
31424,0
54117,1
130900,1
124791,0
46428,1
101686,0
77429,0
116341,0
58547,0
122085,0
18578,0
128418,1
104974,0
70008,0
79222,0
52161,0
81489,0
40450,0
100503,1
51972,0
14945,0
121274,1
18914,1
60280,0
125300,1
25994,0
61199,0
73151,0
60893,0
134191,0
36848,1
10730,0
78374,0
56282,0
3793,0
71711,0
80556,0
77025,0
65528,0
110204,0
85769,0
132196,0
116732,1
26375,0
22907,0
126751,0
38972,1
87220,0
52804,0
61846,0
133683,0
130498,0
68756,1
87064,0
111536,0
77690,0
86239,0
70667,0
87527,0
115405,0
35869,0
1305,0
2981,0
34792,0
19021,1
23887,0
46838,0
99360,0
3455,1
29425,0
31035,1
92339,0
135278,0
7672,0
30421,1
115040,1
125946,1
53126,0
85009,1
81593,0
39457,0
11633,1
100074,0
68701,0
83909,0
2857,0
35541,0
56713,1
85519,1
116244,0
16851,0
19236,0
103268,0
127758,0
99155,1
50826,0
38947,0
103353,0
45270,1
49201,0
26902,0
103785,0
105054,1
124694,0
32555,1
73774,1
106094,0
5790,0
24255,1
131769,0
80606,0
73619,1
5894,0
87117,0
77912,0
15367,0
18943,1
72958,0
14518,0
122084,0
103638,0
68834,1
86543,0
84128,0
91652,0
128154,0
73724,0
86463,0
15358,0
7422,0
63491,0
26460,0
22952,1
26744,0
88043,0
64317,1
31866,1
104204,1
3538,0
78260,0
4534,1
134444,1
60581,1
94904,0
53399,1
60551,0
60143,0
94803,0
55163,0
77106,0
45996,0
74239,0
61592,0
85957,0
107384,0
67548,0
35631,1
130854,0
60088,0
13818,0
86883,0
41375,0
16807,0
41762,1
130446,0
18826,0
3401,0
15587,0
69556,0
102336,0
116922,0
90193,0
79635,0
9565,1
55111,0
53228,0
116785,0
121154,0
47240,1
103938,0
5783,0
28773,0
54963,0
49258,1
15898,1
343,0
81953,0
81231,0
8870,0
108699,0
136013,0
75290,0
27590,0
132375,1
77612,1
83414,1
132683,1
108827,1
33058,1
103048,0
96170,0
54538,0
97257,1
91454,1
1791,1
104104,1
57791,0
76279,0
40659,0
27567,1
102423,0
129773,1
13245,1
89127,0
101624,0
56356,0
76430,0
131816,1
90178,1
29749,0
125564,1
95663,1
134675,1
17595,0
13525,0
60255,0
108452,0
79967,0
33974,0
15919,1
69492,0
83999,1
53789,0
34670,0
88510,0
85296,1
83803,0
68877,1
58137,0
17005,0
54627,0
50899,0
102111,0
82251,1
84228,0
64991,1
80437,0
123270,1
66306,0
129643,0
53240,0
79093,0
105772,0
72606,0
15776,0
49175,0
129814,0
29388,0
118486,0
78388,0
381,0
24827,0
30801,0
38607,0
96700,0
129446,1
82354,1
102045,0
128911,0
84098,1
1257,1
22226,0
61208,0
49730,0
91921,0
113724,0
46951,0
68054,1
130912,1
79680,0
34442,0
43379,1
67998,0
93520,0
45945,0
61158,0
22241,1
74778,0
120248,0
57539,0
109695,0
117948,0
122551,0
47260,0
61213,0
4028,0
95780,0
101768,0
88848,0
60288,1
30252,0
25599,0
58553,0
34732,1
62191,0
68463,1
115385,0
59050,0
65862,0
119319,1
77041,0
97751,1
15541,0
30618,1
78618,0
117396,0
49424,0
67757,0
91566,0
4309,0
90182,0
116979,1
127705,0
60187,1
56891,0
83326,0
29794,1
30991,0
130500,0
121683,1
77278,1
3723,0
109622,0
1984,0
9712,0
18602,1
101649,0
92445,0
56575,0
60946,0
73249,0
93436,0
22348,0
109638,1
108633,1
106708,0
69315,0
16463,0
114026,0
59404,0
7106,0
112642,0
106113,0
55067,1
69334,0
47235,0
74463,1
94579,0
60278,0
13250,1
109909,1
113725,1
54622,0
133897,0
32783,0
60600,0
112519,1
105618,0
20481,0
102860,0
74880,0
92383,1
115592,0
57339,1
86389,0
117952,0
29627,0
31751,0
911,0
38023,0
84510,0
45498,1
117655,0
46632,1
77174,1
129325,0
98443,1
39669,0
39715,0
80680,0
30537,1
2574,1
116592,0
122853,0
13636,0
73419,0
52658,0
104312,0
32064,0
74939,1
103326,0
46937,0
109951,0
119988,0
60365,0
77517,1
87107,0
130252,0
114651,0
46598,0
92455,0
102225,0
122596,0
50765,0
88330,0
128577,0
37248,1
6310,0
64336,0
55494,0
24501,0
80226,0
122254,0
105102,0
542,0
86691,0
127634,0
62964,1
111843,0
61089,0
70331,1
129393,0
132208,0
18784,1
120227,0
102096,0
94757,0
54212,0
33316,1
116443,0
109659,0
34627,0
94717,0
69259,0
95871,0
98373,0
27062,0
5835,0
79270,1
132005,0
78432,0
125912,0
52793,0
54939,0
83510,0
99833,0
81041,0
40457,0
28503,0
107777,1
36581,0
30445,1
60421,0
37442,0
93940,0
33465,1
51391,0
87677,1
117277,0
124045,0
107102,0
115883,0
108375,0
31269,0
129011,0
51453,0
100678,0
99646,1
688,1
97116,0
117370,0
80914,0
116606,0
95974,0
135743,1
131716,0
134694,0
81879,1
88403,0
54525,0
82171,0
57726,0
64002,0
56555,0
122279,0
95593,0
45264,0
57642,0
125779,0
59122,0
126964,0
90960,0
94251,0
91415,0
33458,1
50180,0
57768,0
51237,0
135734,1
26676,0
60960,1
87205,0
1699,1
106990,0
81513,1
61011,0
64374,0
37446,0
60323,0
133509,1
30610,0
99674,0
21804,0
94155,0
7977,0
65366,0
37652,0
65691,0
46174,0
135138,1
80878,0
80822,1
69766,0
67073,0
14069,0
110068,0
85760,0
69075,1
32023,0
40813,0
95937,0
130391,0
110656,0
33977,0
39816,0
2288,1
9647,0
65583,0
9571,0
119763,0
29069,0
100798,1
63655,1
110197,1
82686,1
21451,0
46747,0
20208,0
44545,0
67277,0
45244,0
131474,0
44242,1
91898,1
91466,1
12007,0
10777,1
52590,0
65016,0
25728,0
128110,1
88113,0
134494,0
17739,0
56370,0
17462,0
75467,0
99051,0
23000,1
30010,0
21080,0
12244,0
12048,0
108414,0
72347,0
50027,0
26624,0
107589,0
87558,0
77913,1
11149,1
53577,0
49484,0
43729,1
93203,0
5517,0
135119,0
82498,0
56056,0
113665,1
118392,1
46753,0
67395,0
43740,0
16778,0
125694,1
125110,0
94785,0
115515,1
98346,1
16589,0
76832,1
50171,0
132237,0
113924,0
13758,0
43771,0
110689,0
132198,0
79704,0
72200,0
101231,0
19583,1
5559,0
25480,0
11921,0
24392,0
77063,1
26540,0
54553,0
76356,0
93797,0
51479,0
100159,0
48644,0
1557,0
2314,0
102508,1
19501,0
120067,1
81931,0
51304,0
64080,0
43976,0
100603,1
48090,0
118677,0
124470,1
33026,1
23210,0
41336,0
128481,0
62840,1
10166,0
61154,0
104662,1
39712,1
89984,1
25056,1
25471,0
26371,1
24200,0
129815,1
98739,1
30979,0
88441,0
100387,0
75636,0
133769,0
39775,0
92606,0
17186,0
24000,0
83983,1
20461,0
77322,0
115820,0
27274,0
8460,0
62246,1
122830,0
2270,0
100042,0
129178,1
67848,0
83304,0
28108,1
61175,0
48972,0
59833,1
12718,1
108478,1
33729,0
44374,1
46024,0
116096,0
61239,0
3663,0
26452,0
124226,0
53245,0
20275,0
96863,1
39283,0
53841,0
7010,0
18324,0
112015,0
38531,0
59994,0
35283,1
69805,0
8192,1
83020,1
135636,1
76852,0
53160,0
110368,0
90402,1
118603,1
95713,0
48598,1
88362,0
31725,0
9396,0
35786,0
39418,0
5598,0
72327,1
22864,0
81180,0
65004,1
136004,0
135936,0
96229,0
12900,0
112097,1
63292,0
121548,0
98085,0
1298,1
1667,1
57934,0
97743,0
60226,1
89167,0
91241,0
28683,0
18741,0
57412,0
107140,1
8357,0
8335,0
20057,0
114551,0
92960,1
3776,0
69466,1
13588,0
75474,0
20888,0
8315,0
56666,0
51400,0
23566,0
106731,0
129499,0
9328,0
132185,0
75814,0
113496,1
6147,0
45494,0
103526,1
38786,0
71958,1
127889,0
69530,0
118918,0
92713,0
93502,0
102248,1
83671,0
36752,0
63553,0
63315,0
115151,0
127441,1
54901,0
110266,0
33451,0
17825,0
90065,0
48660,1
71006,0
61691,0
40554,0
78409,1
7035,0
110542,0
6860,1
24539,0
75508,0
23668,0
43070,0
55005,0
15999,0
130549,1
36982,1
51719,1
106847,0
97188,1
56801,0
121967,1
13318,0
62739,0
73257,0
54923,0
100378,1
20918,0
100399,1
71151,0
126984,0
113504,0
38621,1
132110,0
24736,1
15384,0
121547,0
106198,0
409,0
129231,0
88190,0
118127,1
26054,0
55025,0
67124,0
91495,0
55322,1
63854,0
107088,0
73283,1
14624,0
55777,0
130142,1
121479,0
65469,0
97892,0
88865,0
74228,0
11299,0
110362,0
35258,0
5014,0
52019,0
103568,0
86387,1
17737,1
89267,1
133135,0
76686,0
49059,0
80180,0
28766,0
115122,0
119281,1
16804,0
83455,0
59002,0
124558,1
70238,0
68282,0
82231,0
49539,1
85767,0
101038,1
110031,0
3106,0
43749,0
117684,0
66847,1
1428,0
34967,1
131371,0
112258,0
32732,0
111422,0
28886,1
71024,0
63122,0
116764,0
97415,0
97312,1
121890,1
33706,0
94193,0
118295,0
12897,0
83260,1
76166,0
131177,0
51271,0
101111,0
74021,1
10194,0
107363,1
29914,0
126625,1
78854,0
30369,1
134628,0
112407,0
7270,0
51421,0
115045,0
93702,1
74262,0
117441,1
84608,0
4674,0
46272,0
78181,0
64095,0
33618,0
121899,0
38424,1
20666,0
68938,0
40211,1
2554,0
10688,0
2905,0
14769,1
113932,0
10578,0
76207,1
55706,1
129282,0
3322,0
51721,0
1240,1
110249,1
119805,0
101817,1
95767,0
95196,1
68094,0
28714,0
76590,0
27342,0
108228,0
20363,0
103278,0
46585,0
118059,0
55236,0
17586,0
74594,0
127077,1
115664,1
17098,1
99698,0
113054,0
5338,0
58452,1
12140,0
131904,0
115364,0
85761,0
70262,0
7097,0
29070,0
118679,0
9746,0
87202,0
21232,0
42275,1
46689,0
87113,0
85696,0
109194,0
134932,1
102731,0
22382,1
72360,0
127921,0
90663,0
59343,0
4307,1
46352,0
25202,0
127651,1
65170,0
97214,0
47715,1
90746,0
51675,1
54527,0
90482,0
33139,1
19952,0
62749,0
69988,0
67577,1
1418,0
51486,0
62893,1
72963,0
61559,1
120052,0
65956,1
35708,0
116855,0
69246,1
17657,0
36357,0
64738,0
123161,0
84702,1
57037,0
68505,0
79643,1
53633,0
43824,0
86307,1
65297,0
10069,1
46824,0
83288,0
2055,0
17611,0
80293,1
89382,0
118083,0
125781,0
28217,0
105966,0
67458,0
25484,0
34949,0
84852,0
124039,1
80162,0
119851,1
123309,0
128304,0
78448,0
106278,0
97693,0
18195,0
11086,0
115258,0
72616,0
49753,0
4914,0
4640,1
1222,1
92953,1
134496,1
7719,0
131106,0
127113,0
63468,0
90839,0
1153,0
114807,0
83713,0
119465,0
46527,1
112437,1
128149,0
10568,0
36888,0
29593,0
47614,0
79909,0
60086,1
38927,0
23113,1
110213,0
92763,0
89255,0
56710,0
128841,0
17506,0
114209,1
34124,0
90569,0
62691,0
129342,0
76389,0
131934,0
112044,0
67369,1
64030,0
113995,1
32107,0
107080,0
111924,0
132209,0
121839,1
112347,0
45885,0
116281,0
119334,0
25996,0
23699,0
70414,0
64135,1
63899,0
75750,0
128863,1
32804,1
12496,0
29259,1
79565,0
106349,0
16366,0
118650,0
53721,0
127401,0
59925,0
79349,0
68152,0
26937,0
6950,0
126467,0
99753,1
51345,0
27138,0
73656,1
78300,0
61905,0
72400,0
135365,0
41774,1
118560,1
43161,0
123436,0
38450,0
58162,0
29535,0
101107,1
134466,0
39443,0
13906,1
85672,0
86325,0
54126,0
90350,0
61539,0
61856,0
36097,0
79802,1
63425,0
6957,1
34434,0
66713,0
22905,0
40227,1
13939,1
20226,0
73217,0
42273,0
73317,0
107317,1
33353,0
91389,0
71111,0
58380,1
51777,0
63340,0
94039,0
100129,0
108359,0
69575,0
113799,0
49382,1
75022,0
5064,0
5029,1
29832,1
15806,0
16809,0
130223,0
105761,0
37002,0
27046,1
28199,0
4668,1
30307,1
109363,0
44285,0
19814,1
115835,0
1216,0
126175,0
76796,1
69877,1
94572,0
62116,1
113992,0
135178,0
59717,0
16697,1
71595,0
133824,1
79826,1
66272,1
102371,0
116382,0
123247,0
586,0
106335,0
117593,1
122010,0
67159,1
4045,0
6,0
93957,0
64243,1
79545,1
121078,0
98483,0
65720,0
95480,1
130573,0
82739,0
118311,0
56749,0
14022,1
44263,0
46508,0
75540,0
46486,0
104439,0
120128,0
32943,0
65745,0
79101,0
81485,0
102618,0
13597,0
40238,1
50214,1
129642,0
7522,1
31588,0
9806,0
125529,0
55132,1
19800,0
85110,0
93725,1
71668,0
105093,1
39231,0
36964,0
35705,1
127283,0
109044,1
129173,0
66265,0
133634,1
70407,0
40822,1
6825,1
66053,1
41966,1
133545,1
29460,1
108055,0
60130,0
12408,0
