,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
851,1,83,47218.76,1,13.27497461,11,2,1,0,1,0,0,0,0,1,0,0,1,1,1,230.105118,2601.095159,0,0,1,1,0,0,0,1,0,1,0,0
853,1,81,24829.93,1,13.12937988,11,1,0,0,0,0,1,1,0,0,0,1,0,1,1,159.980465,579.4447417,0,0,1,1,0,0,0,0,1,1,0,0
854,1,79,69238.83,0,8.023586737,9,3,0,0,1,0,1,0,1,1,0,0,0,0,1,117.468591,1317.520342,0,1,0,0,1,0,1,0,0,1,0,0
855,1,18,11969.69,1,8.023097117,6,2,0,0,1,0,1,1,1,0,1,1,1,1,1,247.664655,1621.139508,0,0,1,1,0,0,1,0,0,0,0,1
856,0,43,9124.29,1,14.87070352,10,3,1,1,0,0,1,1,1,1,0,1,0,1,1,184.993915,1116.825249,0,1,0,0,1,0,0,0,1,0,1,0
858,2,83,17280.24,1,10.65786656,11,1,0,0,0,0,1,1,1,1,1,0,1,1,1,277.651257,2195.914801,0,0,1,0,1,0,0,1,0,1,0,0
859,4,55,37330.86,0,10.52752198,8,0,0,0,0,1,1,0,1,1,0,0,0,1,1,172.455519,618.3644109,0,1,0,1,0,0,0,1,0,0,0,1
860,3,61,32389.5,0,10.67064745,14,2,2,0,1,0,1,0,1,0,0,0,0,1,0,149.959755,698.7845202,0,0,1,1,0,0,0,1,0,1,0,0
861,0,54,26728.25,0,13.3713819,8,4,1,0,0,0,0,1,0,0,0,1,0,1,1,172.456745,1541.269223,0,0,1,1,0,0,1,0,0,0,1,0
862,4,51,67100.14,1,6.780313334,16,0,0,1,1,1,0,1,0,0,1,1,0,0,1,169.992756,441.5863902,0,1,0,1,0,0,0,1,0,1,0,0
863,4,81,26763.52,1,10.65970319,14,1,0,0,1,1,1,1,0,1,0,0,1,0,1,172.440432,1221.696817,0,0,1,1,0,0,1,0,0,1,0,0
864,1,23,24147.42,0,10.60676299,15,0,1,0,1,1,1,1,1,0,1,0,0,1,0,194.988208,868.9523115,0,0,1,0,1,0,0,1,0,0,0,1
865,1,61,18653.61,1,10.60701919,6,1,0,0,1,0,1,1,1,0,0,1,1,1,1,235.141716,1215.412022,0,1,0,0,1,0,1,0,0,0,1,0
866,5,48,37922.51,1,8.441465412,13,1,0,0,1,1,1,0,0,1,0,1,1,1,0,242.61428,1212.756335,0,0,1,0,1,0,0,1,0,1,0,0
867,2,58,23330.47,1,10.79373083,16,1,0,1,1,0,1,0,1,1,1,0,0,0,1,117.51525,828.6984604,0,0,1,0,1,0,0,0,1,1,0,0
869,0,78,2978.04,0,12.13409749,17,2,0,0,0,0,1,1,0,0,0,0,0,1,1,179.947583,473.0515906,1,0,0,0,1,0,0,1,0,0,0,1
870,0,34,9441.99,1,11.11012751,10,3,1,0,1,0,1,0,0,1,0,0,1,0,1,139.934918,922.2958319,0,0,1,1,0,0,1,0,0,0,0,1
871,6,66,34901.12,0,11.31808678,10,2,0,0,0,0,1,0,0,0,0,1,0,0,1,92.488023,1266.982166,0,0,1,0,1,0,0,0,1,1,0,0
872,0,32,13359.18,1,8.925549447,10,1,1,0,1,1,1,0,0,0,0,1,1,0,0,117.472036,476.2957809,0,0,1,1,0,0,0,0,1,1,0,0
873,0,55,20761.43,1,10.01977372,10,0,0,0,0,1,1,1,1,1,1,0,1,0,1,187.481057,1097.557516,1,0,0,0,1,0,1,0,0,0,1,0
874,3,32,21486.46,1,5.349482623,8,1,0,0,0,1,1,0,1,1,1,0,1,1,0,225.145743,2539.76136,0,1,0,0,1,0,1,0,0,0,0,1
875,3,69,36233.87,1,9.530649932,10,2,1,0,1,0,1,0,0,0,1,0,0,1,0,159.965008,1068.543522,0,1,0,0,1,0,0,1,0,1,0,0
877,5,39,40725.32,1,10.27136063,17,2,0,0,0,1,1,1,1,1,0,1,0,1,0,184.993915,1801.182918,0,0,1,0,1,0,0,0,1,1,0,0
878,2,30,44831.61,0,12.24849045,9,2,0,0,1,1,0,0,0,1,1,0,0,1,1,149.984492,1990.914106,0,0,1,1,0,0,0,0,1,1,0,0
879,2,38,36574.2,1,4.771959745,10,1,0,0,0,0,1,1,1,0,0,0,0,1,0,182.465269,1469.359942,0,0,1,1,0,0,0,1,0,1,0,0
880,1,87,40921.71,0,11.53388751,13,1,2,0,1,0,1,0,0,0,0,1,1,0,1,129.948316,1041.301237,0,0,1,0,1,0,1,0,0,1,0,0
881,3,73,32746.0,1,11.90094641,8,0,0,0,1,1,1,0,0,0,1,1,0,1,1,152.47417,1109.108163,0,1,0,1,0,0,1,0,0,1,0,0
882,0,45,73919.79,0,14.34560232,14,1,1,0,1,0,1,1,1,0,1,1,0,1,0,207.49737,692.3788089,0,0,1,0,1,0,0,1,0,0,0,1
883,3,21,64292.47,1,8.659099436,13,0,0,1,0,0,1,0,1,0,1,1,0,1,1,154.991856,2072.078593,1,0,0,1,0,0,1,0,0,1,0,0
884,2,29,73331.45,0,12.27991447,11,1,0,0,0,0,1,0,1,1,0,0,0,0,1,137.468591,692.5685037,0,1,0,1,0,0,0,1,0,0,0,1
885,0,31,50561.44,0,6.573582085,9,1,1,0,0,0,1,1,1,1,1,0,1,0,1,207.481057,1366.210807,0,0,1,1,0,0,0,1,0,1,0,0
886,0,37,39478.06,0,10.47189661,9,0,1,1,0,1,1,0,0,0,0,0,1,0,1,137.439154,1476.963855,0,1,0,1,0,0,0,1,0,0,1,0
887,2,57,40460.35,1,13.32211645,15,0,0,0,0,0,1,1,0,0,0,1,1,1,1,252.62403,1321.204826,0,1,0,1,0,0,0,1,0,1,0,0
888,0,26,33602.96,0,5.439572058,6,0,0,0,1,0,1,1,0,1,1,1,0,1,1,194.999168,1557.923129,0,0,1,1,0,0,0,0,1,1,0,0
889,4,36,58590.12,1,7.84599874,12,1,1,1,1,0,1,1,1,0,1,0,1,0,1,152.509013,740.0368256,0,0,1,1,0,0,0,0,1,1,0,0
890,1,83,71916.6,0,8.989389393,16,0,1,0,1,1,0,0,0,0,0,0,1,0,1,137.439154,644.2789946,0,0,1,1,0,0,0,1,0,0,0,1
891,4,60,38692.31,1,10.9725355,11,2,0,0,0,0,1,1,1,0,1,1,1,1,0,267.664655,1640.006106,0,1,0,0,1,0,0,1,0,1,0,0
892,1,74,8882.51,0,16.53887592,10,3,0,0,1,0,1,1,0,0,0,1,0,0,1,157.469817,545.6211065,0,0,1,0,1,0,0,1,0,1,0,0
893,1,35,36384.62,0,15.56284947,15,1,0,0,1,0,1,0,1,1,1,0,1,0,1,154.975543,1258.06366,1,0,0,0,1,0,1,0,0,0,1,0
894,4,59,22107.4,0,8.121051317,10,2,0,0,0,0,1,0,0,0,0,0,1,0,0,117.439154,1582.783024,1,0,0,1,0,0,1,0,0,0,1,0
896,2,66,25472.79,0,5.921988779,13,1,0,0,1,0,1,0,1,1,0,1,1,0,1,142.485486,1335.902829,1,0,0,1,0,0,0,0,1,1,0,0
897,1,49,45020.08,0,11.61603945,13,0,0,0,1,1,1,0,1,1,0,0,1,0,1,162.452604,1460.632443,0,1,0,1,0,0,0,1,0,1,0,0
898,0,22,33543.36,0,11.08657399,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,144.960655,545.1832765,0,0,1,1,0,0,0,1,0,0,0,1
899,1,32,18555.15,0,8.406366357,12,0,0,0,0,0,1,0,0,0,1,1,1,0,0,129.994975,463.6509838,0,1,0,0,0,1,0,0,1,0,1,0
900,5,72,40108.38,1,13.05019837,5,1,0,0,1,0,1,0,0,0,1,0,1,0,1,129.962093,1766.074131,0,0,1,0,1,0,1,0,0,1,0,0
901,1,34,18762.01,1,12.017333,14,0,1,0,1,0,1,0,1,1,0,1,1,1,0,212.655686,1101.650764,0,0,1,0,0,1,0,0,1,1,0,0
902,3,77,70372.16,0,10.51532824,12,0,0,0,0,0,1,0,0,0,0,0,1,0,1,104.962874,1490.383762,0,0,1,1,0,0,0,0,1,0,0,1
903,1,27,6424.15,0,6.056073185,8,3,1,0,1,0,1,1,1,0,0,0,0,0,1,147.478341,1328.747604,0,1,0,1,0,0,0,1,0,0,1,0
904,0,48,67012.93,0,5.900461334,9,1,1,0,0,0,1,1,0,1,0,0,0,0,0,134.980139,1199.466728,0,1,0,0,1,0,0,0,1,1,0,0
905,2,67,34090.24,1,4.455529019,8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,127.488728,1234.176575,1,0,0,1,0,0,0,0,1,1,0,0
906,0,59,46728.49,1,10.13094024,11,0,1,0,1,1,1,0,0,0,1,0,1,1,1,220.132293,809.979871,0,1,0,0,1,0,0,1,0,1,0,0
907,0,42,20841.67,0,10.02323853,12,2,1,1,1,0,1,0,0,1,1,1,1,0,0,184.967019,1196.870152,0,0,1,0,1,0,0,1,0,1,0,0
909,0,48,12000.1,1,5.114025367,7,1,1,1,0,0,1,1,0,0,1,0,1,0,1,182.467607,927.9297296,1,0,0,1,0,0,0,1,0,1,0,0
910,2,87,29812.92,0,6.988268456,12,0,0,0,1,1,1,0,1,1,1,1,0,0,1,162.500692,984.2036034,0,0,1,1,0,0,0,1,0,0,1,0
911,4,43,49710.21,1,14.96043073,11,1,0,0,0,0,1,1,0,0,1,0,0,1,0,172.470522,1148.280787,0,1,0,0,1,0,1,0,0,1,0,0
912,4,20,70419.88,0,12.36821127,7,2,0,1,0,1,1,0,1,1,1,0,1,1,1,212.669463,1719.483972,1,0,0,1,0,0,0,0,1,0,1,0
913,0,48,70133.7,1,10.87926101,13,2,0,0,0,0,1,1,1,1,0,1,1,1,0,257.63748,1880.78289,0,1,0,0,1,0,1,0,0,1,0,0
914,1,21,78537.66,1,15.55101617,9,0,0,0,0,0,1,0,0,1,1,0,1,1,0,222.628057,1560.361086,1,0,0,0,1,0,1,0,0,1,0,0
915,7,34,42917.45,0,8.211187999,7,3,0,0,1,0,1,0,1,0,1,0,1,0,1,152.479779,1930.805216,0,0,1,0,1,0,0,1,0,1,0,0
917,4,50,18414.04,1,6.911626144,14,0,2,0,0,0,1,0,1,1,0,1,1,0,1,142.485486,836.5749555,1,0,0,0,1,0,0,0,1,1,0,0
918,0,35,32399.51,0,6.271196467,10,1,0,1,1,0,1,0,0,0,1,1,1,0,1,162.471255,1224.604104,0,1,0,0,1,0,0,1,0,1,0,0
919,0,76,8716.12,1,10.52545349,10,1,1,0,0,0,1,1,0,1,0,0,1,0,1,159.964152,765.8624235,0,1,0,0,1,0,0,0,1,1,0,0
920,1,38,97592.52,1,9.699996141,11,0,0,1,0,0,1,1,1,1,0,0,1,0,1,194.958118,1553.013845,1,0,0,1,0,0,0,1,0,1,0,0
921,0,75,28704.22,0,11.00710107,15,0,0,0,0,0,1,1,0,0,0,0,1,0,0,149.944668,1320.132625,0,0,1,0,1,0,1,0,0,0,0,1
922,3,37,43995.62,0,13.86336803,12,0,0,1,1,1,1,0,0,1,1,0,0,1,1,182.460772,1642.394079,0,0,1,1,0,0,0,1,0,0,0,1
923,3,67,26659.08,1,3.294848551,11,2,0,0,0,0,1,1,0,1,0,1,1,0,0,204.949594,876.2446802,0,0,1,0,1,0,0,1,0,0,0,1
924,0,84,12571.62,0,12.58586084,11,1,1,0,0,0,1,0,1,0,1,0,1,0,1,120.003499,1424.117227,0,0,1,1,0,0,0,0,1,0,1,0
925,0,81,14623.21,1,8.888970383,7,1,1,0,1,1,1,1,1,0,1,0,1,0,1,164.985293,1083.381195,0,1,0,1,0,0,1,0,0,1,0,0
926,3,26,53713.12,1,7.054722377,7,2,0,1,1,1,1,1,0,0,1,1,0,1,1,172.503404,900.6921852,1,0,0,0,1,0,0,0,1,0,1,0
927,1,20,7598.57,1,7.14125345,17,0,0,0,0,1,1,1,1,1,1,0,1,1,1,277.651257,1482.558282,1,0,0,0,1,0,0,1,0,1,0,0
928,3,20,23773.72,1,5.965254402,4,0,0,0,0,0,1,1,0,1,1,0,1,1,1,275.133571,1386.2317,0,0,1,0,1,0,0,1,0,0,1,0
929,0,18,29810.9,0,8.159988366,11,0,0,0,1,0,1,1,1,0,1,1,0,0,1,152.510442,970.4333183,0,1,0,0,0,1,1,0,0,0,0,1
930,0,37,47683.58,0,5.729233184,7,1,2,0,1,0,1,1,1,0,0,1,1,0,1,184.971516,806.2451255,0,0,1,1,0,0,0,1,0,1,0,0
932,4,36,39770.82,1,10.86747966,17,2,0,0,0,0,1,0,0,1,1,1,1,0,1,184.967019,938.5556359,1,0,0,1,0,0,0,1,0,1,0,0
933,0,64,83953.98,0,10.56770254,14,2,0,0,1,0,1,0,1,1,0,1,0,0,0,129.977753,853.1123448,1,0,0,1,0,0,1,0,0,0,1,0
934,5,56,76785.63,1,9.718721513,9,1,1,1,1,0,1,1,0,1,0,1,1,1,1,275.119794,1706.688082,0,0,1,1,0,0,0,1,0,1,0,0
935,1,34,37860.53,0,11.6041258,8,1,0,0,0,0,1,1,1,1,0,0,1,0,0,194.958118,658.4234711,1,0,0,1,0,0,0,1,0,1,0,0
937,2,44,18073.86,0,8.606588238,8,1,0,0,0,0,1,1,1,0,0,0,0,0,0,115.002061,708.2981607,0,1,0,0,1,0,0,0,1,1,0,0
938,2,62,45860.11,0,10.01552859,13,0,0,0,1,0,0,1,0,1,0,0,1,0,1,192.440432,1729.48154,0,1,0,0,1,0,0,1,0,1,0,0
939,1,32,24499.96,1,11.30041277,9,0,0,0,1,1,0,0,0,0,1,0,0,1,0,139.965008,848.3285479,1,0,0,1,0,0,1,0,0,1,0,0
940,1,34,4493.49,1,10.41328888,9,1,1,0,0,1,1,1,0,1,0,0,0,1,0,182.443347,1302.621469,0,0,1,1,0,0,1,0,0,0,1,0
941,1,26,17649.89,1,7.694429352,9,0,1,1,0,0,1,1,0,1,0,0,1,0,1,159.964152,730.6968601,0,1,0,0,1,0,0,0,1,1,0,0
942,4,46,9035.25,1,12.37922958,12,0,2,0,0,0,1,0,0,1,0,0,1,0,1,139.934918,1965.419062,0,1,0,1,0,0,1,0,0,1,0,0
943,3,57,60251.75,1,13.65070244,11,2,0,0,0,1,1,0,1,0,0,0,1,1,1,177.65076,771.5712211,0,0,1,0,1,0,0,0,1,1,0,0
944,2,54,17773.11,1,9.846699861,12,0,0,0,0,1,1,0,0,1,0,0,1,1,1,210.105118,1830.93361,1,0,0,1,0,0,1,0,0,0,0,1
945,1,60,47573.47,1,13.03239121,14,1,0,1,1,1,1,0,0,1,0,1,1,0,0,172.44408,1486.699299,0,1,0,1,0,0,0,1,0,1,0,0
946,0,43,47529.47,1,13.17617062,14,1,0,0,0,1,1,0,0,0,0,1,1,0,1,117.472036,823.39436,0,1,0,1,0,0,0,0,1,1,0,0
948,0,89,71934.85,1,13.25327303,10,0,0,0,1,0,0,0,1,0,0,0,1,1,0,210.12704,594.5451059,0,1,0,1,0,0,0,1,0,1,0,0
949,1,77,32149.05,0,9.751665909,8,2,1,0,0,0,1,1,0,0,1,0,0,1,1,192.470522,738.8929143,0,1,0,0,1,0,0,1,0,0,1,0
951,3,89,17714.64,1,7.639596437,15,0,0,0,1,0,1,0,0,1,0,0,0,1,1,169.937833,427.0934802,0,1,0,0,1,0,0,1,0,1,0,0
952,4,39,21128.1,1,10.28840622,13,0,0,0,1,0,1,0,1,0,1,0,1,1,1,222.649979,3069.566918,1,0,0,0,1,0,0,1,0,1,0,0
953,2,58,17104.94,1,11.22141288,15,0,1,0,0,1,1,0,0,0,0,1,1,1,1,200.118516,1072.481938,0,1,0,0,1,0,1,0,0,1,0,0
955,0,88,6953.72,1,10.35968528,14,0,0,0,0,0,1,0,1,0,0,0,1,1,1,190.12704,1663.694612,0,1,0,0,1,0,1,0,0,1,0,0
956,4,27,68776.91,0,9.42589315,14,1,0,0,1,0,1,0,0,0,1,0,1,0,1,117.485813,1887.894567,0,0,1,0,1,0,0,0,1,1,0,0
958,0,85,55859.65,0,8.978754052,14,2,0,0,0,1,1,0,1,0,0,1,0,1,1,142.468917,1794.480836,0,1,0,0,1,0,1,0,0,1,0,0
959,1,21,36226.45,0,10.0260969,13,1,0,1,1,1,1,0,0,0,1,1,1,0,0,142.471255,985.5778302,0,1,0,0,1,0,1,0,0,0,1,0
960,1,23,44520.0,1,14.17316345,13,1,0,0,1,0,1,1,0,1,1,0,1,1,0,275.133571,1589.339963,0,0,1,1,0,0,0,1,0,0,0,1
961,2,72,43738.55,0,10.07197012,12,0,0,0,0,0,1,0,1,0,1,0,0,1,1,162.482694,792.520824,1,0,0,0,1,0,0,1,0,1,0,0
962,0,37,10772.59,0,7.024369189,11,0,1,0,0,0,1,0,0,1,0,1,0,0,1,114.983787,793.2826057,0,1,0,1,0,0,0,0,1,1,0,0
963,2,31,55821.74,1,3.888998584,12,1,1,0,0,0,1,1,0,1,0,1,1,0,0,204.949594,580.0697389,0,1,0,1,0,0,0,1,0,0,0,1
964,3,29,88584.08,0,7.336069408,16,0,0,0,1,0,1,0,0,1,0,1,0,0,1,147.460067,1738.098524,0,0,1,1,0,0,0,1,0,1,0,0
965,1,80,6274.49,1,7.98755916,13,0,2,1,1,1,1,0,0,0,1,1,0,1,0,139.99789,474.5558784,0,0,1,0,1,0,0,0,1,1,0,0
966,1,23,7371.1,1,8.397641269,15,4,1,0,1,0,1,0,1,0,0,0,1,1,1,190.12704,2026.429158,0,1,0,0,1,0,1,0,0,1,0,0
967,1,70,20377.63,1,10.72236279,7,1,1,0,1,0,1,1,1,0,0,0,1,1,1,222.632554,1434.828418,1,0,0,1,0,0,1,0,0,0,1,0
968,4,41,20412.53,0,9.957228621,17,3,0,1,0,1,1,0,1,1,0,0,0,1,0,139.979239,754.4414431,0,0,1,0,1,0,0,0,1,0,1,0
969,1,44,47154.41,0,11.7318828,12,2,0,0,1,0,1,0,0,0,1,0,1,1,1,200.132293,1784.759356,0,1,0,0,1,0,1,0,0,0,1,0
970,0,33,49397.46,0,11.24862413,14,3,0,1,0,0,1,0,0,1,0,1,1,0,1,172.44408,1069.849043,1,0,0,1,0,0,0,1,0,0,1,0
971,4,19,38914.23,0,8.850529612,15,2,0,1,1,0,1,1,0,0,0,0,0,1,0,179.947583,1118.73994,0,0,1,1,0,0,0,1,0,0,0,1
973,0,72,37340.2,1,11.06857815,9,0,0,1,0,0,1,1,0,1,0,0,1,0,1,172.440432,863.4623731,1,0,0,1,0,0,1,0,0,1,0,0
974,1,43,22303.29,1,9.565152901,13,2,0,0,1,1,1,1,0,0,0,0,1,1,1,240.114868,708.9358044,1,0,0,1,0,0,0,1,0,1,0,0
975,0,23,7211.12,0,8.482888636,13,0,0,1,1,1,0,0,1,0,1,0,1,0,1,152.479779,1136.110777,1,0,0,0,1,0,0,1,0,0,1,0
976,1,20,58333.09,1,9.652139761,16,0,0,0,0,0,1,0,0,1,0,1,1,1,1,210.138,804.489391,0,1,0,1,0,0,0,0,1,1,0,0
977,0,56,46257.12,1,8.539641939,12,1,0,0,1,0,0,0,1,1,1,0,1,0,1,154.975543,1202.670117,1,0,0,0,1,0,1,0,0,1,0,0
978,3,69,94363.97,0,10.64291697,11,1,2,1,1,0,1,0,0,0,0,0,0,1,1,127.442069,1244.709018,0,0,1,1,0,0,1,0,0,0,1,0
979,0,60,15902.97,1,11.20520071,13,0,0,0,1,0,1,0,0,1,0,1,0,1,1,162.446995,1040.272445,0,0,1,0,1,0,1,0,0,1,0,0
980,3,88,11586.87,0,8.063335935,12,1,0,0,0,0,1,0,0,1,0,0,1,1,0,230.105118,1664.080114,1,0,0,1,0,0,0,1,0,0,1,0
981,2,23,29621.97,1,13.31380475,11,1,0,0,1,0,1,1,0,1,0,0,1,1,1,262.610632,1366.71852,0,0,1,0,1,0,0,1,0,0,1,0
983,2,82,30594.26,1,8.081619837,11,0,0,1,1,0,1,0,0,0,0,0,1,1,0,187.609354,1848.378413,1,0,0,1,0,0,1,0,0,0,1,0
984,2,69,19287.42,0,12.51549843,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104.97808,1352.986244,0,1,0,0,1,0,1,0,0,0,0,1
985,4,31,48925.7,1,8.86985406,11,0,1,0,0,0,1,0,1,0,0,1,1,1,1,222.636202,2323.778584,0,1,0,0,1,0,0,1,0,1,0,0
986,2,24,13622.77,1,15.54783164,13,2,0,0,1,1,1,1,1,0,1,0,1,1,1,255.155493,1084.371719,0,0,1,0,1,0,0,1,0,0,1,0
988,2,63,23162.08,1,10.53236725,9,1,0,0,0,0,1,1,1,1,1,1,0,1,0,229.993134,643.5422493,0,0,1,1,0,0,0,1,0,1,0,0
989,0,38,25593.92,0,13.85111325,16,2,1,0,0,0,1,0,0,0,0,1,1,0,1,149.948316,732.3533606,0,0,1,1,0,0,0,1,0,1,0,0
990,1,58,45252.03,1,8.140661137,14,1,0,0,1,0,1,0,0,0,1,0,1,1,1,220.132293,841.9396981,0,1,0,0,1,0,0,1,0,1,0,0
991,2,37,18394.86,0,12.33741082,14,1,1,0,1,0,1,0,0,0,1,0,1,0,0,149.962093,939.1433243,1,0,0,0,1,0,0,1,0,0,0,1
992,1,56,64017.78,1,12.45682505,11,0,0,0,1,0,1,0,1,0,1,0,1,1,1,190.173699,1588.313232,0,0,1,1,0,0,0,0,1,0,0,1
993,3,34,10365.43,0,11.72006175,14,3,0,0,0,1,1,1,0,1,0,1,0,0,0,179.965581,791.8768514,0,0,1,0,1,0,0,1,0,1,0,0
995,0,38,47719.56,1,9.757158826,19,3,0,0,1,0,1,0,0,1,0,0,1,1,0,230.105118,1838.063609,1,0,0,1,0,0,0,1,0,1,0,0
996,3,19,41311.01,1,6.680449508,7,1,0,0,0,1,0,1,1,0,0,0,1,1,0,210.156274,1173.76564,1,0,0,0,1,0,0,0,1,1,0,0
997,4,81,29527.2,0,11.13463155,13,0,0,0,1,0,1,1,1,0,1,0,1,0,0,152.509013,1280.37995,1,0,0,0,1,0,0,0,1,0,1,0
998,7,65,59990.91,0,9.604665557,14,0,0,0,0,0,1,0,0,0,0,1,1,0,1,149.948316,767.8506996,0,1,0,1,0,0,0,1,0,0,0,1
999,0,48,48587.84,1,9.312625685,11,0,0,0,1,0,1,1,0,0,1,1,1,1,1,265.146969,816.9532955,0,0,1,0,1,0,0,1,0,0,0,1
1001,3,44,6315.99,1,10.75310595,6,0,0,1,0,0,1,1,0,1,0,0,0,0,1,167.456419,800.3296612,0,1,0,1,0,0,0,1,0,1,0,0
1002,0,33,66392.52,0,13.66391306,10,1,1,0,1,0,1,0,1,0,0,1,1,1,1,190.159922,1070.978131,0,1,0,0,1,0,0,0,1,0,0,1
1003,1,70,16469.29,1,12.73263489,10,0,1,0,1,0,1,1,0,1,1,0,1,1,0,242.657291,2065.398671,0,0,1,0,1,0,0,0,1,1,0,0
1004,1,86,37938.69,1,10.75719664,13,1,0,0,0,0,1,0,1,0,1,0,1,0,0,132.479779,1477.960194,0,1,0,0,1,0,1,0,0,1,0,0
1005,1,79,15202.61,0,5.678334284,13,3,2,0,0,0,1,0,1,0,0,0,1,0,1,139.95684,1298.399804,0,1,0,1,0,0,0,1,0,1,0,0
1006,2,78,22880.13,1,9.256839293,11,2,2,1,0,0,1,0,0,0,0,0,1,1,1,207.609354,888.7604416,0,0,1,1,0,0,0,1,0,0,1,0
1007,3,70,71860.3,0,6.005716686,14,1,0,1,1,1,1,0,0,0,0,0,1,0,0,104.962874,433.121911,0,1,0,0,1,0,0,0,1,1,0,0
1008,0,63,33323.68,0,8.449531886,20,1,0,0,1,0,1,1,0,0,0,1,0,1,0,172.456745,2496.770215,0,0,1,0,1,0,1,0,0,0,0,1
1009,1,50,10181.73,0,7.843654266,10,2,0,0,0,0,1,0,0,0,0,1,0,0,0,124.964303,561.4934455,1,0,0,0,0,1,0,1,0,1,0,0
1010,1,80,35681.35,1,13.62253111,9,1,0,1,1,0,1,1,0,1,1,0,0,0,0,179.979358,587.1708313,0,0,1,0,1,0,0,1,0,1,0,0
1011,1,53,43506.03,0,9.555432535,15,2,1,0,1,1,1,0,0,0,0,0,1,0,0,137.439154,2278.858365,0,0,1,0,1,0,0,1,0,0,0,1
1012,3,46,60953.64,0,11.21221327,12,2,0,0,0,0,1,0,0,1,0,0,1,0,0,127.458638,1034.285556,0,0,1,1,0,0,0,0,1,1,0,0
1013,4,40,27475.94,1,9.407074462,13,1,0,0,0,0,1,0,0,1,0,0,1,1,0,210.105118,1668.961962,0,0,1,1,0,0,1,0,0,1,0,0
1014,0,64,59702.94,1,6.086629667,13,0,2,0,1,0,0,0,1,0,0,1,1,1,0,222.636202,1422.632058,0,1,0,1,0,0,0,1,0,1,0,0
1015,3,40,18203.4,0,9.304463636,10,0,0,0,1,0,1,1,1,0,1,1,0,0,1,172.510442,630.0568972,1,0,0,1,0,0,0,1,0,1,0,0
1017,6,65,38166.25,0,6.981877587,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,117.485813,1223.869565,0,1,0,1,0,0,0,0,1,1,0,0
1018,0,49,3836.01,1,12.9482381,14,0,0,0,0,0,1,1,0,1,1,1,1,1,1,287.642733,1065.450757,1,0,0,1,0,0,0,1,0,0,0,1
1019,3,20,35426.36,0,7.951655098,18,0,0,1,0,0,1,1,1,0,1,0,0,0,0,140.00128,1761.711017,1,0,0,1,0,0,1,0,0,1,0,0
1021,1,70,28797.05,1,8.830393232,16,3,0,1,0,1,1,1,0,0,0,0,0,0,0,124.960655,2035.86052,1,0,0,0,1,0,1,0,0,1,0,0
1023,1,75,14508.23,0,5.862004423,14,1,0,0,1,1,1,1,0,0,1,0,0,0,1,157.483594,908.6839372,0,1,0,0,1,0,0,1,0,0,0,1
1024,7,41,25312.29,0,8.98242621,13,0,0,1,0,0,1,0,1,1,0,1,0,0,0,129.977753,2329.836404,1,0,0,1,0,0,1,0,0,1,0,0
1025,0,59,40787.88,0,5.931159176,10,3,0,0,0,0,1,0,0,0,1,1,0,1,1,172.47417,1714.188033,0,0,1,1,0,0,0,1,0,1,0,0
1026,0,89,77269.05,1,10.72707391,9,0,1,1,1,0,1,0,0,0,0,1,1,0,1,149.948316,1086.632821,1,0,0,1,0,0,0,1,0,1,0,0
1027,1,36,35357.64,1,10.94456682,13,1,1,0,1,1,1,0,0,1,0,1,0,1,0,182.446995,682.9095847,1,0,0,1,0,0,0,1,0,1,0,0
1028,1,71,9033.82,0,5.870348986,12,1,0,0,1,1,1,0,0,1,1,0,0,1,1,182.460772,1077.996673,0,0,1,1,0,0,0,1,0,0,0,1
1029,1,20,50934.88,0,9.299530649,9,1,0,0,0,0,1,0,1,0,0,1,1,0,0,132.466002,1333.027522,0,1,0,1,0,0,1,0,0,0,0,1
1030,5,62,20916.69,1,8.430997077,11,1,0,1,1,1,1,1,0,1,1,1,1,1,0,287.642733,1277.1051,0,1,0,0,1,0,0,1,0,0,1,0
1031,2,27,47114.13,0,7.728340502,6,0,0,0,1,1,1,1,1,1,1,0,0,0,1,162.497044,1312.896111,0,0,1,1,0,0,1,0,0,0,1,0
1032,0,38,14562.52,0,12.10251179,11,1,1,0,1,0,1,1,1,0,0,1,0,0,0,139.987503,1638.77523,0,1,0,0,1,0,1,0,0,0,0,1
1033,3,55,74091.67,0,11.71374732,7,0,1,0,0,0,1,1,0,1,0,1,0,0,1,179.965581,2267.242164,1,0,0,1,0,0,0,1,0,0,0,1
1034,0,51,55625.04,1,6.245748922,8,1,2,0,0,0,1,0,0,0,1,1,0,1,1,172.47417,680.5565136,0,1,0,0,1,0,0,1,0,1,0,0
